Date Time,Sentiment,Text,User Name,Retweets,Favorites
20-4-17,1, اطار توسيع خدماتها هواتف ذكيه وقعت شركه مصريه اتصالات مذكره تفاهم شركه اورانج مصر لاستخدام,,0,0
20-4-17,1, مصريه اتصالات تقدم خدمات انترنت محمول عبر شبكه اورانج,,0,0
20-4-17,1, مصريه اتصالات تقدم خدمات انترنت محمول عبر شبكه اورانج,,6,12
20-4-17,-1, مصريه اتصالات تدخل سوق محمول باتفاق ب مليار جنيه اورانج,,0,0
20-4-17,-1, اونا مصريه اتصالات تدخل سوق محمول اورانج تفاصيل,,2,1
20-4-17,1, مصريه اتصالات توقع اتفاق تجوال محلي اورنج هاشتاق عربي تعتزم شركه مصريه اتصالات توقيع اتفاقا اربع,,0,0
20-4-17,1, مصريه اتصالات و اورنج مصر يوقعان مذكرات تفاهم لتقديم خدمات تجوال محلي وخدمات تراسل,,0,0
20-4-17,1, اورنج مصر توقع مذكرتي تفاهم مصريه اتصالات ب مليار جنيه مصر اقتصاد,,0,0
20-4-17,1, حريه اليوم مصريه اتصالات توقع اتفاق لتقديم خدمات محمول,,0,0
20-4-17,-1, بورصه تلغي تعاملات اورانج امس اتفاقها مصريه اتصالات,,6,25
20-4-17,-1, بورصه تلغي تعاملات اورانج امس اتفاقها مصريه اتصالات بوابه شباب نيوز,,0,0
20-4-17,1, بيان مصريه اتصالات بخصوص توقيع مذكره تفاهم اورنج مصر اسم شركه مصريه اتصالات كود,,0,0
20-4-17,1, مصريه اتصالات توقع اتفاق تجوال محلي اورنج هاشتاق عربي,,0,0
20-4-17,1, مصريه اتصالات توقع اتفاقيه خدمات تجوال اورنج ب مليار جنيه,,0,0
20-4-17,1, ريحان نيوز مصريه اتصالات مذكره تفاهم تاتي اطار استعداد شركه لتقديم خدمات محمول لعملائها مستوي محافظات جمهوريه,,2,1
20-4-17,1, ريحان نيوز مصريه اتصالات اورانج يوقعان مذكره تفاهم لتقديم خدمات تجوال محلي وخدمات تراسل,,3,6
20-4-17,1, مصريه اتصالات و اورنج مصر يوقعان مذكرات تفاهم لتقديم خدمات تجوال محلي وخدمات تراسل,,0,1
20-4-17,1, مصريه اتصالات توقع اتفاق تجوال محلي اورنج,,0,0
20-4-17,1, مصريه اتصالات توقع اتفاقيه خدمات تجوال اورنج ب مليار جنيه قالت مصريه اتصالات وقعت مذكره تفاهم,,0,0
20-4-17,1, عنوان مصريه اتصالات بيان شركهاسم شركه مصريه اتصالاتكود ترقيم دولي,,0,0
20-4-17,1, مصريه اتصالات توقيع اتفاقيه تجوال محلي اورنج مصر لمده سنوات,,0,0
20-4-17,1, استعلام فاتوره تليفون ارضي لشهر ابريل وموعد سداد وطرق دفع لدي شركه مصريه اتصالات,,0,0
20-4-17,1, مصريه اتصالات تشغيل خدمات محمول موسم صيف جريده بورصه,,0,0
20-4-17,1, مصريه اتصالات تجديد خدمات تراسل اورنج لمده سنوات اليوم سابع,,0,0
20-4-17,-1, رئيس اورانج مصر اتفاقنا مصريه اتصالات بمثابه عقد زواج فيديو,,0,0
20-4-17,1, مصريه اتصالات توقيع اتفاقيه تجوال محلي اورنج لمده سنوات مصر اقتصاد,,0,0
20-4-17,1, مصريه اتصالات تتفاوض شركات محمول لاستغلال ابراج تقويه,,0,0
20-4-17,1, مصريه اتصالات مليار جنيه قيمه توفير خدمات بنيه تحتيه ل اورانج,,0,0
20-4-17,1, صور مصريه اتصالات توقع اتفاقيه تراسل وتقديم خدمات تجوال محلي اورنج مصر عبر,,0,0
20-4-17,1, اورانج و مصريه اتصالات توقعان اتفاقيه اطاريه لتقديم خدمات تجوال محلي,,0,0
20-4-17,1, فيديو مذكره تفاهم مصريه اتصالات واورانج لتقديم خدمات تجوال,,0,0
20-4-17,1, مصريه اتصالات اتفاق اورنج يمنعنا تفاوض شركات اخري,,0,0
20-4-17,1, مصريه اتصالات تجدد اتفاقيه تراسل اورنج سنوات,,0,0
20-4-17,1, رابط استعلام فاتوره تليفون ارضي منزلي لشهر ابريل رابط موقع شركه مصريه اتصالات,,0,0
20-4-17,1, تفاصيل تقديم مصريه اتصالات خدمات محمول عبر اورنج,,0,0
20-4-17,1, مصريه اتصالات توقيع اتفاقيه تجوال محلي اورنج مصر لمده سنوات بحيري اورنج,,0,0
20-4-17,1, بوابه سوق مال مصريه اتصالات و اورنج يوقعان مذكرات تفاهم لتقديم خدمات تجوال محلي وخدمات تراسل,,0,0
19-4-17,1, مصريه اتصالات تتوقع بدء تقديم خدمات محمول صيف مقبل مصريه اتصالات تتوقع بدء تقديم,,0,0
19-4-17,1, تجوال محلي اتفاقيه مصريه اتصالات اورانج,,0,0
19-4-17,1, مصريه اتصالات تجدد اتفاقيه تراسل اورنج سنوات,,0,0
19-4-17,1, مصريه اتصالات اتفاق اورنج يمنعنا تفاوض شركات اليوم سابع,,0,0
19-4-17,1, مصريه اتصالات مليار جنيه قيمه تجديد اتفاقيه تراسل اورانج,,0,0
19-4-17,1, مصريه اتصالات تشغيل خدمات محمول موسم صيف جريده بورصه,,1,1
19-4-17,1, مصريه اتصالات واورنج بصدد تقديم خدمات تجوال محلي وخدمات تراسل,,0,0
19-4-17,1, مصريه اتصالات توقيع اتفاقيه تجوال محلي اورنج مصر لمده سنوات جريده بورصه,,2,1
19-4-17,1, اورانج توقع اول اتفاقيه تجوال محلي وتراسل مصريه اتصالات,,0,0
19-4-17,1, مصريه اتصالات توقع اتفاقا اورانج لتقديم خدمات تجول محلي مُباشِر,,0,0
19-4-17,1, مصريه اتصالات توقع اتفاقيه تجوال محلي خدمات صوتيه محمول ات عالميه,,0,0
19-4-17,1, شغال بس بيقولوا مشكله روح اتعامل مصريه اتصالات اللي تي داتا جزء اصلا,,0,0
19-4-17,1, مصريه اتصالات توقع اتفاقا شركه اورانج حصول خدمه تجوال محلي لمده سنوات,,0,0
19-4-17,1, بحيري نستهدف تسريع خطوات مصريه اتصالات سوق محمول,,0,0
19-4-17,1, مصريه اتصالات توقع اتفاقا شركه اورانج حصول خدمه تجوال محلي لمده سنوات,,7,0
19-4-17,1, اليوم مصريه اتصالات توقع اتفاق تجوال محلي اورنج,,0,0
19-4-17,1, لغه عصر مصريه اتصالات,,0,0
19-4-17,1, وزير اتصالات يشهد توقيع اتفاقيه تجوال محلي مصريه اتصالات و اورنج صور,,0,0
19-4-17,1, مصريه اتصالات توقع اتفاقيه تجوال محلي خدمات صوتيه محمول اليوم,,0,0
19-4-17,1, حدا يستعمل اورانج مصريه اتصالات افضل,,0,0
19-4-17,1, حدوته مصريه جزء ثاني اتضح شاب مكافح محمد نواوي يكتف براتبه رئاسه مصريه اتصالات وهو ربع,,0,0
19-4-17,1, مصريه اتصالات و اورانج توقعان اتفاقيه لتقديم خدمات تجوال اليوم توقع شركه مصريه اتصالات,,0,0
19-4-17,1, مصريه اتصالات توقع اتفاقا اورنج مصر لتقديم خدمه تجوال محلي بيانات نت شركات اتصالات مصريه مصر,,1,0
19-4-17,1, مصريه اتصالات توقع اتفاق تجوال محلي اورنج قال مصدران مطلعان وزاره اتصالات شركه مصريه اتصالات,,0,0
19-4-17,1, مصريه اتصالات توقع اتفاقيه خدمات تجوال مع اورنج اليوم مصريه اتصالات توقع اتفاقيه,,0,0
19-4-17,1, مصريه اتصالات توقع اليوم اول اتفاقيه تجوال محلي شركه اورانج استعدادا لتقديمها خدمات محمول بجانب هاتف ثابت,,0,0
19-4-17,1, اورانج مصريه اتصالات توقعان اتفاقيه تقديم خدمات تجوال محلي,,0,2
19-4-17,1, مصريه اتصالات توقع اتفاق تجوال محلي اورنج,,0,8
19-4-17,1, مصريه اتصالات توقع اتفاقا اورانج لتقديم خدمات تجول محلي قال مصدران مطلعان وزاره اتصالات,,0,0
19-4-17,-1, مصدران لرويترز مصريه اتصالات توقع اتفاقا لتقديم خدمات جيل ثاني ثالث لاتصالات محمول اورنج مصر,,0,2
19-4-17,1, اتفاق مصريّه اتصالات و اورنج,,0,0
19-4-17,1, اعلام مصر مصريه اتصالات و اورنج توقعان اتفاقيه لتقديم خدمات تجوال اليوم,,0,0
19-4-17,1, مصريه اتصالات توقع اليوم اول اتفاقيه تجوال محلي شركه اورانج استعدادا لتقديمها خدمات محمول بجانب هاتف ثابت,,7,15
19-4-17,1, توقيع اتفاقيه مصريه اتصالات واورنج لتقديم خدمات تجوال محلي,,0,0
19-4-17,1, عاجل مصريه اتصالات توقع اتفاق تجوال محلي اورنج مصر,,1,1
19-4-17,1, مصريه اتصالات توقع اتفاقيه تجوال اورنج اليوم,,2,1
19-4-17,-1, الله يحرق تي داتا مصريه اتصالات اليوم الي جيت بلد دي,,0,0
19-4-17,-1, مصريه اتصالات بقت خرا اوي دخلت تي داتا معاها,,0,0
19-4-17,1, استعلام فاتوره تليفون ارضي لشهر ابريل وموعد سداد وطرق دفع لدي شركه مصريه اتصالات,,0,0
19-4-17,1, اتكلم مصريه اتصالات ولا,,0,1
18-4-17,1, شدخل شركه مصريه اتصالات ياغالي,,1,1
18-4-17,1, معرفه فاتوره تليفون ارضي ابريل اسم رقم رابط موقع مصريه اتصالات,,0,0
18-4-17,-1, عطل بخدمات مصريه اتصالات اللي عنده مشكله يكتب مكانه,,0,0
18-4-17,1, معرفه فاتوره تليفون ارضي ابريل اسم رقم رابط موقع مصريه اتصالات الان,,0,0
18-4-17,1, طالما تي اداتا دخلت مصريه اتصالات عليها عوض,,0,0
18-4-17,1, منطلق تستطع حل مشكله فضخمها فلو مشكلتي مصريه اتصالات استمرت هنزل اولع كابينه عموميه اول شارعنا,,0,0
18-4-17,1, استعلام فاتوره تليفون ارضي لشهر ابريل وموعد سداد وطرق دفع لدي شركه مصريه اتصالات,,0,0
18-4-17,-1, ابريل نهايه فتره تلقي اومر اكتتاب طرح عام لرايه اتصالات قالت بورصه مصريه اخر موعدٍ لتسجيل,,0,0
18-4-17,1, استعلم فاتوره تليفون ارضي لشهر ابريل وطرق سداد اون لاين عبر انترنت رابط مصريه اتصالات,,0,0
18-4-17,1, مدير دعم فني مصريه اتصالات بيقولي فعلا مشكله بس عارفين وجاري عمل حلها والله اعلم,,0,0
18-4-17,1, اداره مصريه اتصالات عاوزين نعيش ربعكم يرضي تموتنا حيا وانتوا تعيشوا بظلمكم,,0,0
17-4-17,1, مصريه اتصالات عملت شرايح موبايلات وفاتورتها تضاف فاتوره ارضي هتكسب دهب والله,,0,0
17-4-17,-1, عملت مصريه اتصالات شبكه محمول شركه هتنافسها اسف جهاز لاتصالات بيخدمكم الله اعلم ليه اتصالات مصر لصوص,,0,0
